TIMESTAMP,RECORD,BGTemp_C_Avg,AirTC_Avg,RH_Avg,P_Air_Avg,cal_NetRad_Pyrano_Up_Avg,mean_wind_speed,mean_wind_direction,std_wind_dir,wind_speed_Max,esat_kPa,ea_kPa,dewpoint_C,wet_bulb_C,WBGT_C
2025-03-05 01:00:00,8192.0,-13.69822,-13.46256,78.6862,996.4753,-1.75848,5.521445,344.9255,7.099551,6.78,0.21691319291262146,0.17068074880161113,-16.37465708831701,-14.32403008498022,-14.112721059486155
2025-03-05 01:30:00,8193.0,-13.4853,-13.04777,79.11439,996.4026,-1.688198,4.669889,342.8148,10.44234,7.66,0.224350607963595,0.17749361495168958,-15.90502184207,-13.901493664747184,-13.732882565323028
2025-03-05 02:00:00,8194.0,-13.20454,-13.01015,77.79092,996.2091,-2.402223,5.545,355.1447,8.689952,7.36,0.22503627449364264,0.17505778826232996,-16.07105213691351,-13.922848932869922,-13.687917253008944
2025-03-05 02:30:00,8195.0,-13.07837,-12.71948,77.54535,995.979,-1.533686,6.279778,337.1556,5.369878,7.73,0.23039738434815027,0.17866245808361836,-15.826073169164994,-13.651330799013884,-13.443553559309718
2025-03-05 03:00:00,8196.0,-13.33869,-13.2244,77.10407,995.9858,-2.317381,4.731001,335.2451,6.146649,6.16,0.22115617603657048,0.17052041278056052,-16.385910070303535,-14.161492279958617,-13.903222595971032
2025-03-05 03:30:00,8197.0,-12.84594,-12.64218,75.37794,995.8802,-1.649373,4.790666,0.9384911,6.91047,6.31,0.23184214104887124,0.1747578299745335,-16.09164038834723,-13.673355907235202,-13.40475513506464
2025-03-05 04:00:00,8198.0,-13.49904,-13.25263,76.53746,995.6016,-2.440535,4.279111,343.6074,12.70641,6.32,0.22064940175554126,0.16887944760888668,-16.501626089345248,-14.214190957128562,-13.975004669989993
2025-03-05 04:30:00,8199.0,-14.17427,-13.67916,76.96882,995.522,-1.842067,2.585555,325.3799,19.83167,4.33,0.21311752752741625,0.16403404615102743,-16.84927277397672,-14.609949444189006,-14.429734610932304
2025-03-05 05:00:00,8200.0,-15.37454,-15.18612,82.41214,995.5478,-2.960045,1.508556,344.1997,71.30168,2.42,0.18830901194480032,0.15518948655656556,-17.50823042753377,-15.854636709836882,-15.691765696885817
2025-03-05 05:30:00,8201.0,-16.31967,-15.8945,82.95838,995.6363,-0.6583431,2.798888,10.72954,18.98869,5.36,0.17756464337002256,0.14730475159254813,-18.124633850880592,-16.527965519964248,-16.42295986397497
2025-03-05 06:00:00,8202.0,-13.9716,-14.44796,76.93088,995.8037,-1.167963,3.436112,351.1104,23.38344,5.29,0.20011893982584478,0.15395326145469285,-17.60299560070643,-15.35927640513611,-14.990609483595279
2025-03-05 06:30:00,8203.0,-14.67219,-13.92395,79.85906,995.9052,-1.867076,1.727333,317.1584,25.94435,2.88,0.2088992789838617,0.16682500054328953,-16.647924885398307,-14.724470820466651,-14.633962574326656
2025-03-05 07:00:00,8204.0,-13.84693,-14.01457,77.23705,995.9579,-0.6273733,2.692223,5.994275,13.30363,3.81,0.20735669973323612,0.16015619785130944,-17.13417774762665,-14.924246942369649,-14.617815859658755
2025-03-05 07:30:00,8205.0,-15.48688,-16.15992,77.99327,996.0323,-2.268504,4.249667,350.0889,3.305167,5.45,0.17368207661050536,0.13546033095243828,-19.108487145666523,-16.984536020570268,-16.602543214399187
2025-03-05 08:00:00,8206.0,-15.55071,-16.01357,77.81546,996.2956,-0.9406588,3.697777,340.2789,6.443196,5.34,0.17581340376018634,0.1368100088776463,-18.99257376210556,-16.84853719927736,-16.50547503949415
2025-03-05 08:30:00,8207.0,-15.82658,-16.17607,75.92699,996.4954,-0.7238486,5.529223,339.5014,4.950432,6.75,0.17344829997423458,0.1316940733766071,-19.43749697440023,-17.083593781345787,-16.74143864694205
2025-03-05 09:00:00,8208.0,-15.94217,-15.62182,76.26076,996.5182,4.909958,6.259777,347.0729,9.467302,7.94,0.18163393401541983,0.13851541849805768,-18.84756423755028,-16.529775354295566,-16.321458748006897
2025-03-05 09:30:00,8209.0,-14.03486,-13.88376,72.18805,996.7187,11.18229,4.649446,342.7628,8.295301,6.56,0.20958668453765897,0.15129654062738754,-17.808976491192205,-15.017257499218713,-14.707428249453098
2025-03-05 10:00:00,8210.0,-13.19082,-13.409,68.75758,996.9042,19.21457,4.379332,1.269083,7.377659,6.04,0.21786101967021465,0.1497959648885636,-17.92675325653323,-14.715167548889623,-14.279681284222734
2025-03-05 10:30:00,8211.0,-12.26684,-13.98611,70.13801,997.0537,54.64533,5.115112,346.8136,7.370833,6.71,0.20784006182535505,0.1457748833470737,-18.247642436740737,-15.207755467247798,-14.497407827073458
2025-03-05 11:00:00,8212.0,-11.04516,-14.07126,70.75878,997.1991,85.36528,5.113778,342.0684,7.032738,7.51,0.2063968694755126,0.14604390679906512,-18.22592825572461,-15.261797664630672,-14.29941636524147
2025-03-05 11:30:00,8213.0,-10.99597,-14.23005,70.51249,997.4094,109.4587,5.449112,343.1475,7.009339,7.03,0.20372943021826548,0.14365469410971143,-18.420039091829146,-15.425904641435796,-14.420332249005057
2025-03-05 12:00:00,8214.0,-7.98924,-13.68488,70.69856,997.6078,128.8848,2.484889,318.6217,12.6952,4.11,0.21301809927037146,0.15060072872352312,-17.86345863838865,-14.891010394644686,-13.39004327625128
2025-03-05 12:30:00,8215.0,-9.264277,-14.70556,73.60178,997.5325,144.9233,3.102999,339.8012,27.51024,4.63,0.19592456039322154,0.14420396390658607,-18.37515953165772,-15.750213712122845,-14.348560998485992
2025-03-05 13:00:00,8216.0,-8.848353,-13.66239,67.11653,997.8039,159.9852,4.404333,6.780727,8.137455,5.89,0.2134092717700387,0.14323289791031957,-18.454607425793455,-15.033872040247122,-13.659620028172984
2025-03-05 13:30:00,8217.0,-9.757168,-14.22873,68.5488,997.7415,168.3085,4.799222,343.7137,11.90969,6.07,0.20375147688242665,0.13966919238518088,-18.750363318504874,-15.512786155123024,-14.233256908586117
2025-03-05 14:00:00,8218.0,-8.625342,-13.19348,64.08276,997.7313,171.6898,4.142222,334.4335,10.26701,5.48,0.2217124312240522,0.14207944519147442,-18.549605971221524,-14.729027995275308,-13.354735996692714
2025-03-05 14:30:00,8219.0,-8.504468,-14.26767,68.03522,997.648,166.4976,3.238444,353.9378,7.915081,4.79,0.2031019944132879,0.13818088872346812,-18.875882560258884,-15.573820913182146,-14.029335239227501
2025-03-05 15:00:00,8220.0,-9.24113,-14.38615,68.27041,997.897,159.4002,3.120222,3.870171,8.291379,4.93,0.20113720578383432,0.1373171950511674,-18.949279908521973,-15.676873250222988,-14.260652275156092
2025-03-05 15:30:00,8221.0,-9.075806,-15.66144,72.89686,998.3194,142.3757,1.930222,334.891,29.85748,2.69,0.18103754974240155,0.1319706891831488,-19.413047848927064,-16.70693820251819,-15.076161941762733
2025-03-05 16:00:00,8222.0,-10.34901,-15.20824,73.48564,998.4712,125.3994,3.230222,344.193,7.057251,4.82,0.1879649218934463,0.13812722582889914,-18.88043089434841,-16.24188070794707,-14.959942495562952
2025-03-05 16:30:00,8223.0,-11.74601,-15.54643,69.87898,998.6158,100.5103,3.186889,329.3358,15.79032,4.98,0.1827735962312153,0.1277203247556917,-19.79389430161762,-16.724489825430332,-15.610987877801232
2025-03-05 17:00:00,8224.0,-14.66767,-15.26787,71.00646,998.7604,25.94147,2.246666,339.6633,21.21119,4.14,0.1870401350241822,0.13281057865989193,-19.33909299411138,-16.4058284402457,-15.944400908171989
2025-03-05 17:30:00,8225.0,-15.00765,-15.00197,69.42546,998.8807,17.63529,1.98,352.2587,20.54307,3.72,0.19119547358947253,0.13273833703866983,-19.345437609185208,-16.21778467620702,-15.854176273344915
2025-03-05 18:00:00,8226.0,-15.83028,-15.90985,74.10934,999.2615,11.04717,1.816556,322.6866,27.90353,3.68,0.1773380099315347,0.13142402872939482,-19.46140968709848,-16.896374183793306,-16.584502928655315
2025-03-05 18:30:00,8227.0,-15.74704,-15.33864,77.17468,999.3868,5.853371,2.125222,301.8936,18.64561,3.5,0.18594785274143266,0.14350466032007186,-18.43232470114228,-16.21326645856874,-16.03255852099812
2025-03-05 19:00:00,8228.0,-15.85373,-16.04734,70.01714,999.4705,-0.1331723,3.166,313.5498,17.85697,4.55,0.17531954193058757,0.1227537291208982,-20.2535693368582,-17.202155421182503,-16.816988794827754
2025-03-05 19:30:00,8229.0,-16.35458,-16.07263,69.42663,999.641,-2.247703,3.063111,329.6263,33.26432,5.76,0.1749505055680972,0.12146224018389225,-20.375827856749627,-17.251754523365612,-16.954407166355928
2025-03-05 20:00:00,8230.0,-16.60707,-16.12525,68.83921,999.9212,-1.785616,3.967,328.7279,9.15408,6.19,0.1741848870291861,0.11990750017028418,-20.52456110351284,-17.327590428350643,-17.063252299845452
2025-03-05 20:30:00,8231.0,-16.19655,-15.68617,68.81761,1000.194,-1.23769,4.417,325.1828,23.60577,7.26,0.18066618555770764,0.12433015097897958,-20.105889461395524,-16.903680533667742,-16.64050337356742
2025-03-05 21:00:00,8232.0,-16.3699,-16.38469,67.44249,1000.509,-2.755846,5.42289,341.2501,11.38999,7.71,0.1704536130533726,0.11495816093815953,-21.009820850704365,-17.637998017555194,-17.259047612288636
2025-03-05 21:30:00,8233.0,-17.38199,-17.52298,68.86746,1000.788,-2.62241,4.913777,339.7803,9.055754,6.73,0.15491236816485876,0.10668421318098684,-21.86450800190649,-18.678666462584296,-18.303762523809006
2025-03-05 22:00:00,8234.0,-18.55673,-18.40669,70.0826,1000.814,-2.458428,4.094556,330.5688,11.59633,5.41,0.1437334809742265,0.10073216053724326,-22.516909257289008,-19.48665520856946,-19.192673645998617
2025-03-05 22:30:00,8235.0,-18.51657,-18.24363,68.5439,1000.946,-1.438904,4.684557,348.4004,5.784022,5.78,0.14574023436149555,0.09989604050050914,-22.611309766351596,-19.39082212995263,-19.101252490966843
2025-03-05 23:00:00,8236.0,-18.59459,-18.32257,67.8545,1001.081,-1.460446,4.79589,353.9683,4.071846,5.93,0.14476562645779104,0.09822999200480183,-22.80154353811023,-19.495622476820344,-19.19811073377424
2025-03-05 23:30:00,8237.0,-18.82439,-18.56054,67.82659,1001.223,-1.672249,5.887111,349.1556,3.629054,7.38,0.14186275865398482,0.0962206716749278,-23.034860748561268,-19.72740600283904,-19.430116201987328
2025-03-06 00:00:00,8238.0,-19.14285,-18.78686,67.8225,1001.423,-1.578978,5.551002,347.6261,3.798972,6.83,0.1391503977116025,0.09437527848795162,-23.253025436430004,-19.94690731809662,-19.670091122667635
2025-03-06 00:30:00,8239.0,-19.46633,-19.20989,67.94917,1001.655,-2.076101,5.126001,349.9471,8.712573,6.85,0.13420458443431513,0.09119090122506632,-23.638649475492837,-20.35217178289841,-20.060775248028882
2025-03-06 01:00:00,8240.0,-20.05777,-19.7252,68.99725,1001.742,-1.68576,5.069556,343.2261,5.321508,6.88,0.12839264663114533,0.08858739537770792,-23.963015062483592,-20.811118139358783,-20.55185669755115
2025-03-06 01:30:00,8241.0,-20.65256,-20.42983,69.69035,1001.941,-2.005502,5.49922,344.3046,4.762847,6.84,0.12081003566516249,0.08419293669017656,-24.530441527800765,-21.469937085000133,-21.20245095950009
2025-03-06 02:00:00,8242.0,-20.78524,-20.36639,70.01607,1001.995,-1.426022,4.730888,334.9005,6.12737,6.27,0.12147591383435695,0.08505266086340305,-24.41737244280848,-21.395441314372025,-21.170495920060418
2025-03-06 02:30:00,8243.0,-20.70187,-20.40959,69.87083,1002.168,-1.358955,5.086221,338.3837,5.724338,6.02,0.12102212278311675,0.08455916167218276,-24.482150275937027,-21.44294125971497,-21.19139188180048
2025-03-06 03:00:00,8244.0,-19.92807,-19.76421,69.13024,1002.363,-0.9965236,4.556778,341.7188,5.983014,5.42,0.12796197968696107,0.08846042366634745,-23.979052008175838,-20.84300420520966,-20.55213794364676
2025-03-06 03:30:00,8245.0,-20.25238,-20.12882,69.47795,1002.521,-2.065193,4.308889,349.459,6.460464,5.38,0.12399877207236652,0.0861518048610528,-24.274300208372473,-21.18415302782859,-20.89226511948001
2025-03-06 04:00:00,8246.0,-20.89532,-20.89196,70.32078,1002.686,-1.879805,4.341445,353.3967,8.607118,5.93,0.11605717683085448,0.08161231199343615,-24.876176082096876,-21.89548281515692,-21.595097970609846
2025-03-06 04:30:00,8247.0,-22.0229,-21.83692,72.08972,1002.723,-1.862564,5.482889,351.7808,4.696113,6.72,0.10685618271952438,0.0770323229251935,-25.51468910608943,-22.752717227662252,-22.515174059363577
2025-03-06 05:00:00,8248.0,-21.64565,-21.45833,71.42355,1002.909,-1.118023,5.673777,340.6501,7.704055,6.76,0.11046094902628037,0.07889513115825988,-25.250979783744352,-22.406862980515907,-22.159767086361132
2025-03-06 05:30:00,8249.0,-21.38581,-21.27134,71.90029,1003.196,-0.9014006,4.650999,335.0627,6.377099,6.24,0.1122812497197677,0.08073054416413716,-24.99656156133608,-22.206029643409796,-21.948516750386858
2025-03-06 06:00:00,8250.0,-21.44964,-21.40033,72.42188,1003.377,-1.713817,4.804556,352.6543,5.957473,5.86,0.11102271621641269,0.08040473831099094,-25.041341853349156,-22.312656483768453,-22.048820538637916
2025-03-06 06:30:00,8251.0,-22.35782,-21.92905,72.57692,1003.665,-1.831778,4.880111,348.4084,5.411748,6.53,0.10599506463938567,0.07692795326727522,-25.529633073274965,-22.824014111449763,-22.641278878014834
2025-03-06 07:00:00,8252.0,-21.8611,-21.56908,72.75308,1003.833,-1.140064,5.332222,353.8462,4.538312,6.57,0.10939533117728117,0.07958847280767231,-25.1542527528699,-22.46507927258923,-22.25468349081246
2025-03-06 07:30:00,8253.0,-21.48681,-21.13342,72.69198,1003.946,-0.8367256,5.022444,345.7443,4.591431,6.72,0.11364103069883509,0.08260791530739107,-24.74164459973347,-22.040982447094308,-21.839391712966016
2025-03-06 08:00:00,8254.0,-22.14165,-21.79339,73.66062,1004.277,-1.279118,5.362777,344.2466,5.676724,6.54,0.10726522360910642,0.07901222875485417,-25.23459024215518,-22.651240006295296,-22.463537004406707
2025-03-06 08:30:00,8255.0,-22.26232,-21.88319,74.09696,1004.433,0.6886316,6.038444,338.474,7.185131,7.41,0.10642292732817987,0.0788561538931905,-25.256440074647003,-22.723364854720213,-22.54713839830415
2025-03-06 09:00:00,8256.0,-21.60697,-21.38839,73.62341,1004.854,5.770146,4.977334,333.1794,8.909064,7.51,0.11113867984778905,0.08182408593292513,-24.847437108501413,-22.255331998988108,-22.038965399291676
2025-03-06 09:30:00,8257.0,-20.84277,-20.73247,71.82652,1005.062,14.42321,4.960667,350.9013,4.361317,6.52,0.11767821602035289,0.08452416736550199,-24.48675658301925,-21.68001291664929,-21.4178100416545
2025-03-06 10:00:00,8258.0,-19.20768,-20.54305,72.34578,1005.089,46.36449,5.914111,352.6298,10.57147,7.21,0.11962977015428251,0.0865470903303229,-24.22324742176428,-21.475456765073158,-20.928660735551208
2025-03-06 10:30:00,8259.0,-17.42577,-20.1649,71.91082,1005.351,72.61485,4.78189,340.8199,10.97481,6.45,0.12361262868926651,0.08889085491400679,-23.92477052256204,-21.122257065523456,-20.28722394586642
2025-03-06 11:00:00,8260.0,-16.68385,-19.8301,72.03191,1005.619,99.99045,4.995222,344.1035,6.389537,6.39,0.12723749403036722,0.09165159718620948,-23.58211937886755,-20.790566495060382,-19.87317654654227
2025-03-06 11:30:00,8261.0,-15.41743,-19.08067,71.12195,1005.971,125.0949,4.777889,351.8285,4.973232,6.16,0.13569840079839268,0.09651134876663243,-23.000839239581488,-20.094679877949638,-19.057828914564745
2025-03-06 12:00:00,8262.0,-14.8395,-19.28319,72.2058,1006.159,145.0718,3.899667,329.1806,19.49095,5.88,0.13336377058384427,0.09629637746022941,-23.02599110235027,-20.24972311166311,-19.071025178164177
2025-03-06 12:30:00,8263.0,-11.6267,-19.55548,73.77306,1006.318,161.0675,2.215333,316.793,30.16086,5.62,0.13028147175661361,0.09611262832788961,-23.047529891925944,-20.455489553196248,-18.599730687237372
2025-03-06 13:00:00,8264.0,-14.36167,-19.27926,72.93638,1006.412,174.5829,4.397555,345.905,7.489226,6.58,0.1334087312412697,0.09730349917131118,-22.90858850233314,-20.21751034192645,-18.952517239348513
2025-03-06 13:30:00,8265.0,-14.32982,-19.48377,73.25431,1006.644,186.099,4.044444,330.3873,25.87829,6.45,0.13108697865329694,0.09602686171231997,-23.05759596795899,-20.404755745717054,-19.097670022001935
2025-03-06 14:00:00,8266.0,-9.463022,-19.21847,72.05374,1006.789,193.0028,1.519,294.5792,53.78703,2.45,0.13410592010453287,0.09662833099672785,-22.987173303726394,-20.19174779675134,-17.948674857725937
2025-03-06 14:30:00,8267.0,-11.15035,-19.80312,74.26793,1006.888,190.0146,2.778334,342.5994,24.75299,5.39,0.12753370455057822,0.09471664242203026,-23.212382194470855,-20.67831034636232,-18.685199242453624
2025-03-06 15:00:00,8268.0,-14.10939,-18.55821,72.57297,1006.815,185.1294,4.273778,346.3923,10.30969,5.53,0.14189092691819893,0.10297445982506642,-22.267172638456383,-19.527896287538194,-18.347226401276735
2025-03-06 15:30:00,8269.0,-13.33728,-19.13376,72.71324,1006.942,178.2601,2.832111,321.2381,21.19182,4.73,0.1350828766501697,0.09822313629754184,-22.80233230030793,-20.083513197362752,-18.639291238153927
2025-03-06 16:00:00,8270.0,-8.752616,-19.18843,74.5852,1007.114,203.3461,1.180222,271.5446,27.83158,2.02,0.13445164455183758,0.10028102799227717,-22.567755838990205,-20.065271617955016,-17.71505633256851
2025-03-06 16:30:00,8271.0,-8.401062,-17.6004,73.11012,1007.13,160.7511,1.805777,353.7277,14.14679,2.97,0.15390286353760751,0.11251856821578109,-21.255938045275084,-18.57325283643737,-16.441529385506158
2025-03-06 17:00:00,8272.0,-13.84015,-16.22148,70.71416,1007.169,74.96852,2.546111,317.403,38.0534,4.22,0.17279248014280743,0.1221887508761531,-20.30691043362694,-17.331428648870013,-16.522178054209007
2025-03-06 17:30:00,8273.0,-17.64245,-19.60052,76.8971,1007.314,40.55312,1.484889,219.0783,73.03189,2.26,0.12977781120436485,0.09979537325963164,-22.62272315063414,-20.38215351948351,-19.75604946363846
2025-03-06 18:00:00,8274.0,-17.68753,-18.51083,75.7305,1007.47,26.63633,1.545778,345.2212,76.95866,3.27,0.1424648076155355,0.10788931113128314,-21.73640329406868,-19.359181608594284,-18.940016126015998
2025-03-06 18:30:00,8275.0,-16.76069,-16.75568,73.02445,1007.606,10.8929,3.191222,341.9349,6.955534,4.67,0.16524202652492678,0.1206670810386819,-20.45168182371409,-17.754115201426107,-17.455586640998273
2025-03-06 19:00:00,8276.0,-17.87864,-18.13981,74.84906,1007.799,1.707373,1.346222,297.8473,18.94135,2.45,0.1470309427496621,0.11005127855726023,-21.509761885528356,-19.0302363788842,-18.710874465218943
2025-03-06 19:30:00,8277.0,-16.8133,-16.58382,71.22698,1007.895,1.796813,3.054444,339.7004,10.42707,4.06,0.16763831445813493,0.11940370871143287,-20.57312667372058,-17.66055670288679,-17.383431692020753
2025-03-06 20:00:00,8278.0,-16.20672,-16.06072,68.49389,1007.922,0.1753598,4.139888,352.7801,5.17912,5.21,0.17512421199185205,0.11994938512506594,-20.520531622096605,-17.269125370367846,-16.935803759257492
2025-03-06 20:30:00,8279.0,-16.74573,-16.62705,70.01528,1008.124,-0.5847216,2.954555,329.2707,14.17269,4.34,0.16703264404597817,0.11694837342019496,-20.812481300804002,-17.752601338018092,-17.438671936612664
2025-03-06 21:00:00,8280.0,-16.79482,-16.53251,69.26801,1008.476,-0.2550739,2.714111,330.9233,20.02289,5.02,0.168359734239123,0.11661943754872915,-20.844888367937532,-17.69191201377366,-17.396553409641562
2025-03-06 21:30:00,8281.0,-16.50324,-16.2725,67.87806,1008.717,0.4197453,2.895889,347.0136,9.908714,4.19,0.172058282010448,0.11678982389802112,-20.82809153829326,-17.499166811365257,-17.17731476795568
2025-03-06 22:00:00,8282.0,-15.84665,-15.63157,66.3267,1008.87,0.3444848,3.806333,355.0218,6.394497,5.0,0.1814870086236407,0.1203743437487763,-20.479720202175002,-16.94798680510407,-16.596077763572847
2025-03-06 22:30:00,8283.0,-16.45776,-16.54699,69.6241,1009.099,-1.117697,2.422,319.7542,20.09491,5.25,0.16815586480188593,0.11707700746552986,-20.799830362797266,-17.690142944418263,-17.329351061092783
2025-03-06 23:00:00,8284.0,-16.01427,-15.80408,68.19049,1009.275,0.7737078,3.406778,352.2926,4.576742,4.76,0.1789048959662959,0.12199612519340741,-20.325147240153722,-17.032344536480473,-16.70590317553633
2025-03-06 23:30:00,8285.0,-15.90096,-15.79648,66.98535,1009.343,-0.4351432,3.381333,352.3794,5.160005,4.33,0.1790179575721571,0.11991580544256093,-20.523762006616543,-17.07733344126632,-16.71397340888642
2025-03-07 00:00:00,8286.0,-16.11194,-16.00989,67.25217,1009.407,-0.8595803,3.746333,351.4772,7.367902,5.01,0.1758672960866837,0.11827457293861988,-20.682645746059855,-17.271554316907952,-16.913465021835567
2025-03-07 00:30:00,8287.0,-16.99362,-16.81607,68.64574,1009.576,-1.451927,3.931,354.8158,3.75634,4.77,0.16440728654235703,0.1128585984609214,-21.22134914223212,-17.991183107437557,-17.674159175206288
2025-03-07 01:00:00,8288.0,-18.13233,-17.79975,69.51303,1009.64,-2.809333,2.598666,321.6258,24.24635,5.11,0.15133047562394925,0.10519439891961851,-22.024683981799477,-18.908806120371082,-18.64260528425976
2025-03-07 01:30:00,8289.0,-18.77378,-18.13677,69.78666,1009.687,-0.6921865,2.76,338.0361,10.36979,4.79,0.14706889003545395,0.10263446625481613,-22.304723963549513,-19.224912325879707,-19.02587162811579
2025-03-07 02:00:00,8290.0,-18.24247,-18.20876,65.74376,1009.658,-1.733762,3.538,333.2107,12.5147,5.05,0.14617261022279154,0.09609937005060752,-23.049085434970465,-19.46067161661453,-19.09184013163017
2025-03-07 02:30:00,8291.0,-18.8612,-18.88039,67.77358,1009.73,-1.005447,4.707112,346.2314,5.714188,5.57,0.1380430835291824,0.09355673965011725,-23.35102159025004,-20.028148019199644,-19.679982613439748
2025-03-07 03:00:00,8292.0,-18.84584,-18.80062,67.80956,1009.837,-0.2037911,4.491888,338.9241,4.482708,5.62,0.1389869946007995,0.0942464694960259,-23.268395881055845,-19.949116754824008,-19.613611728376803
2025-03-07 03:30:00,8293.0,-18.26795,-18.18556,66.41924,1009.837,-0.2311712,4.341555,343.7676,3.713883,5.13,0.14646091697305885,0.09727822795053669,-22.911521070937884,-19.409802554475764,-19.059007788133034
2025-03-07 04:00:00,8294.0,-18.34557,-18.15033,65.53538,1009.882,-0.8137,4.51689,348.1662,4.223082,5.8,0.14689969270194,0.09627127183104867,-23.028931770051393,-19.412524662968732,-19.07291426407811
2025-03-07 04:30:00,8295.0,-18.33725,-18.01691,65.02824,1010.006,-0.3867249,3.395778,330.7914,18.11832,5.03,0.14857205605047055,0.09661379318143451,-22.988870812497982,-19.3046570985421,-18.98240096897947
2025-03-07 05:00:00,8296.0,-18.30765,-18.20617,65.7509,1010.101,-0.9244445,3.704666,349.1506,7.598324,5.97,0.14620477101785329,0.0961309527871777,-23.045380269896334,-19.457206593272712,-19.102191615290895
2025-03-07 05:30:00,8297.0,-19.45783,-19.15503,66.76943,1010.174,-1.671039,4.650779,349.5325,11.58649,6.25,0.1348369741746129,0.09002987908563624,-23.782258471892483,-20.3346568615358,-20.04132880307506
2025-03-07 06:00:00,8298.0,-19.6061,-19.43216,66.14465,1010.298,-1.608645,5.837889,354.2317,7.642222,7.08,0.13166945914653705,0.08709230290936992,-24.15317322726591,-20.62864754334412,-20.30448928034088
2025-03-07 06:30:00,8299.0,-20.01967,-19.7456,66.2448,1010.469,-1.395706,4.724111,342.7576,7.029402,6.16,0.12816727097226685,0.08490415232103622,-24.436830449974273,-20.928535806032414,-20.62846906422269
2025-03-07 07:00:00,8300.0,-19.77649,-19.29578,64.41569,1010.543,-1.86312,3.541,335.6383,12.4636,6.05,0.13321982754513903,0.08581447113001137,-24.31803481968791,-20.566804465547712,-20.281639125883398
2025-03-07 07:30:00,8301.0,-20.06599,-19.91131,65.52758,1010.772,-1.550114,5.108,338.6167,4.793367,6.0,0.1263496090886008,0.08279384117522015,-24.716682685575222,-21.117779815312637,-20.786774870718844
2025-03-07 08:00:00,8302.0,-20.47725,-20.4733,65.9969,1011.052,-1.526615,4.048,340.9143,7.188809,6.37,0.1203556543914217,0.07943100087305217,-25.17615482025733,-21.644327703787553,-21.293809392651287
2025-03-07 08:30:00,8303.0,-20.58051,-20.5925,67.32126,1011.341,1.891737,4.490001,349.233,6.994444,5.56,0.11911752318993163,0.08019141749225416,-25.070750013930287,-21.70777400623613,-21.370793804365288
2025-03-07 09:00:00,8304.0,-21.01221,-20.95058,68.38759,1011.532,7.544942,3.964333,350.6498,6.925598,5.56,0.11546641236110099,0.07896469667321906,-25.241240428782337,-22.014981617132502,-21.707987131992752
2025-03-07 09:30:00,8305.0,-20.63084,-20.90919,67.60798,1011.822,20.15352,4.319112,342.2209,5.794818,5.49,0.11588325505684867,0.07834632790218324,-25.328085225996784,-22.00423181484372,-21.620049270390602
2025-03-07 10:00:00,8306.0,-18.9569,-21.06689,68.65206,1012.128,53.13896,4.021778,344.9022,9.231324,5.56,0.1143022200247777,0.07847082867274241,-25.310550751004858,-22.117453428885696,-21.380286400219983
2025-03-07 10:30:00,8307.0,-17.09361,-20.20751,67.29407,1012.15,81.68822,3.882778,342.3665,8.13865,5.82,0.12315798448674108,0.08287802029109669,-24.70539756668246,-21.333248423407163,-20.372746896385014
2025-03-07 11:00:00,8308.0,-16.44001,-20.06627,66.81855,1012.152,109.4724,4.385666,342.9838,5.405375,6.05,0.12467076685532918,0.08330319868661157,-24.648554576683534,-21.214698634539733,-20.144918044177814
2025-03-07 11:30:00,8309.0,-17.0156,-20.73592,68.05006,1012.203,136.127,4.935,339.4684,6.987708,6.06,0.11764293722420152,0.08005608936683148,-25.089442628355286,-21.817951540140417,-20.749278078098293
2025-03-07 12:00:00,8310.0,-16.16757,-20.80378,69.17872,1012.262,154.0559,4.082111,339.0937,9.34209,5.13,0.11695094042912553,0.08090516361683156,-24.97262778786086,-21.84076858845269,-20.602430011916884
2025-03-07 12:30:00,8311.0,-14.94656,-19.5944,66.2911,1012.396,160.3425,3.29,334.4363,14.05973,4.62,0.1298461457943669,0.08607643835468956,-24.28405796741863,-20.777124561652894,-19.492739193157025
2025-03-07 13:00:00,8312.0,-12.7876,-19.89873,66.09525,1012.466,180.9072,2.587444,333.2026,27.77955,3.72,0.1264867848392501,0.08360175665646445,-24.6087951826415,-21.080291180393733,-19.303596826275612
2025-03-07 13:30:00,8313.0,-14.34997,-20.61146,68.88314,1012.566,186.701,3.202223,347.5406,5.088098,3.93,0.11892163996526402,0.08191695974756875,-24.834854643319485,-21.664234118759335,-20.096103883131534
2025-03-07 14:00:00,8314.0,-14.1637,-20.14861,67.15808,1012.429,190.6572,3.477666,347.8964,9.747858,4.28,0.12378683770607415,0.08313286349611544,-24.67129570496808,-21.28093986887646,-19.74425890821352
2025-03-07 14:30:00,8315.0,-15.26716,-20.62035,67.7247,1012.23,187.0795,3.717,352.3569,5.108924,4.7,0.11882989320390057,0.08047718868266206,-25.031369864762475,-21.71797386191217,-20.31804870333852
2025-03-07 15:00:00,8316.0,-15.28705,-20.21387,66.4166,1012.305,177.9544,3.426111,350.8847,7.27636,5.05,0.12309025245267158,0.08175236061048106,-24.857163171844032,-21.37381605890964,-20.04046824123675
2025-03-07 15:30:00,8317.0,-15.40642,-20.03197,65.32635,1012.336,163.5758,3.863,336.4651,6.380876,5.82,0.1250406444778293,0.08168448905384246,-24.86637371588668,-21.240640768249115,-19.95292953777438
